Date,time,drone,flight_number,height,temperature,windspeed,first_last ,wind_direction ,target,duration_of_look_Caliban,number_of_look_Caliban,duration_of_submerge_Caliban ,duration_of_look_Cooper,number_of_look_Cooper,duration_of_submerge_Cooper,duration_of_look_Bailey,number_of_look_Bailey,duration_of_submerge_Bailey,duration_of_look_Reef,number_of_look_Reef,duration_of_submerge_Reef,duration_of_look_Ely,number_of_look_Ely,duration_of_submerge_Ely_,duration_of_look_Juniper,number_of_look_juniper,duration_of_submerge_Juniper,duration_of_look_Brighton,number_of_look_Brighton,duration_of_submerge_Brighton_,duration_of_look_Hinson,number_of_look_hinson_,duration_of_submerge_Hinson_,duration_of_look_Marley,number_of_look_Marley,duration_of_submerge_Marley,duration_of_look_Devon,number_of_look_devon,duration_of_submerge_Devon,duration_of_look_Cirrus,number_of_look_Cirrus,duration_of_submerge_Cirrus
5/23/2023,7:00,Splash Drone,10,280,72,17,,Northwest,Hinson,,0,10,,0,10,,1,10,,0,10,,0,10,,0,8.44,,0,10,,0,10,,0,10,,0,8.08,,0,8.08
5/23/2023,7:00,Splash Drone,10,270,72,17,,Northwest,Hinson,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10,,1,5.66,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,260,72,17,,Northwest,Hinson,,1,10,,1,10,,0,9.46,,0,7.24,,0,8.22,,0,10,,0,10,,0,10,,0,8.83,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,250,72,17,,Northwest,Hinson,,0,9.24,,0,10,,1,9.07,,0,10,,0,10,,0,6.69,,1,8.86,,0,10,,0,7.27,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,240,72,17,,Northwest,Hinson,,1,10,,0,8.64,,1,4.3,,0,10,,0,10,,0,10,,1,10,,0,6.62,,1,10,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,230,72,17,,Northwest,Hinson,,1,10,,1,10,,1,10,,0,10,,0,10,,1,10,,1,10,,1,10,,0,8.96,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,220,72,17,,Northwest,Hinson,,1,10,,2,10,,1,9.02,,1,10,,0,10,,1,9.02,,0,9.02,,0,9.02,,1,10,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,210,72,17,,Northwest,Hinson,,2,10,,1,9.16,,0,10,,0,8.66,,0,8.51,,1,7.75,,1,7.75,,0,10,,0,10,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,200,72,17,,Northwest,Hinson,,0,7.26,,2,10,,1,10,,0,10,,0,10,,1,10,,1,10,,1,10,,0,10,,1,7.11,,1,7.11
5/23/2023,7:00,Splash Drone,10,190,72,17,,Northwest,Hinson,,0,10,,0,10,,1,10,,1,10,,1,10,,1,7.64,,1,8.75,,0,10,,1,10,,1,8.89,,1,8.89
5/23/2023,7:00,Splash Drone,10,180,72,17,,Northwest,Hinson,,2,7.44,,1,10,,1,8.49,,0,7.46,,0,7.46,,0,10,,0,3.82,,0,9.94,,0,8.76,,1,8.76,,1,8.76
5/23/2023,7:00,Splash Drone,10,170,72,17,,Northwest,Hinson,,1,7.67,,1,7.97,,0,8.89,,0,10,,0,10,,1,7.69,,0,8.97,,1,3.68,,0,7.74,,1,6.05,,1,6.05
5/23/2023,7:00,Splash Drone,10,160,72,17,,Northwest,Hinson,,0,10,,1,10,,2,4.78,,0,8.11,,0,10,,1,8.69,,1,5.77,,0,9.24,,0,10,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,150,72,17,,Northwest,Hinson,,1,3.75,,0,10,,1,10,,0,10,,0,10,,0,10,,1,10,,0,10,,0,10,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,140,72,17,,Northwest,Hinson,,1,5.95,,0,10,,1,1,,1,10,,1,10,,1,10,,1,10,,1,10,,0,8.41,,0,8.17,,0,8.17
5/23/2023,7:00,Splash Drone,10,130,72,17,,Northwest,Hinson,,1,7.36,,1,10,,1,8.37,,0,10,,0,10,,0,10,,1,10,,0,8,,0,10,,2,7.02,,2,7.02
5/23/2023,7:00,Splash Drone,10,120,72,17,,Northwest,Hinson,,2,7.93,,1,10,,1,10,,1,7.91,,1,8.75,,1,10,,1,10,,1,5.53,,2,2.52,,1,7.52,,1,7.52
5/23/2023,7:00,Splash Drone,10,110,72,17,,Northwest,Hinson,,0,10,,2,3.45,,1,10,,1,5.42,,0,10,,1,10,,1,10,,0,10,,1,0.53,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,100,72,17,,Northwest,Hinson,,1,7.73,,0,10,,1,8.69,,1,6.64,,1,8.4,,1,10,,1,8.44,,2,5.07,,0,10,,0,10,,0,10
5/23/2023,7:00,Splash Drone,10,90,72,17,,Northwest,Hinson,,0,10,,1,0.68,,2,10,,0,10,,0,10,,1,10,,2,10,,0,10,,0,10,,2,5.47,,2,5.47
5/23/2023,7:00,Splash Drone,10,80,72,17,,Northwest,Hinson,,1,10,,1,9.11,,0,10,,1,7.17,,0,9.23,,0,7.36,,1,9.42,,2,5.52,,0,10,,0,8.52,,0,8.52
5/23/2023,7:00,Splash Drone,10,70,72,17,,Northwest,Hinson,,0,9.68,,,,,2,10,,1,10,,1,10,,1,10,,2,10,,0,10,,1,10,,,10,,,10
5/23/2023,7:00,Splash Drone,10,60,72,17,,Northwest,Hinson,,0,10,,,8.41,,1,10,,,,,,,,1,10,,1,7.25,,0,10,,,,,,,,,
5/23/2023,7:00,Splash Drone,10,50,72,17,,Northwest,Hinson,,,,,,,,1,5.29,,,10,,1,10,,0,8.15,,0,7.15,,1,8.64,,,10,,1,7.42,,1,7.42
5/23/2023,7:00,Splash Drone,10,40,72,17,,Northwest,Hinson,,,,,,10,,1,10,,,,,,,,0,9.17,,,,,0,9.11,,,,,,,,,
5/23/2023,7:00,Splash Drone,10,30,72,17,,Northwest,Hinson,,,,,,,,,10,,,,,,,,,10,,,10,,1,6.09,,,,,,,,,
5/23/2023,7:00,Splash Drone,10,20,72,17,,Northwest,Hinson,,,,,,,,1,10,,,,,,,,,10,,,,,1,7.92,,,,,,,,,
5/24/2023,18:00,PHASM,1,103,74,28,1,North,Brighton,,1,10,,1,10,,2,9.68,,1,91,,1,9.44,,0,4.05,,0,10,,3,0,,1,8.36,,0,10,,0,10
5/24/2023,18:00,PHASM,1,286,74,28,1,North,Brighton,,0,0,,1,7.19,,1,10,,0,0,,0,10,,0,8.12,,2,7.74,,0,10,,0,10,,0,10,,0,10
5/24/2023,18:00,PHASM,1,340,74,28,1,North,Brighton,,1,10,,1,10,,0,8.12,,0,9.44,,0,10,,1,6.99,,1,4.25,,0,10,,0,10,,0,0,,0,0
5/24/2023,18:00,PHASM,1,387,74,28,1,North,Brighton,,0,6.67,,1,10,,1,10,,1,7.82,,1,10,,0,10,,0,10,,0,10,,0,9.11,,0,7.1,,0,7.1
5/24/2023,18:00,PHASM,1,265,74,28,1,North,Brighton,,0,10,,0,10,,1,6.92,,0,10,,0,8.72,,0,10,,2,10,,0,10,,0,10,,0,10,,0,10
5/24/2023,18:00,PHASM,1,232,74,28,1,North,Brighton,,0,10,,0,10,,0,2.02,,0,10,,1,3.17,,1,0,,0,10,,0,6.82,,1,1.46,,0,4.5,,0,4.5
5/24/2023,18:00,PHASM,1,186,74,28,1,North,Brighton,,0,8.59,,0,7.71,,2,8.46,,1,2.5,,1,9.11,,2,7.44,,1,10,,1,8.56,,1,0,,0,8.47,,0,8.47
5/24/2023,18:00,PHASM,1,142,74,28,1,North,Brighton,,0,10,,0,10,,0,9.23,,1,1.98,,1,4.54,,2,7.61,,1,3.32,,0,7.52,,0,10,,0,4.15,,0,4.15
5/24/2023,18:00,PHASM,1,141,74,28,1,North,Brighton,,0,10,,0,10,,1,5.97,,0,10,,0,10,,0,10,,1,10,,0,7.87,,0,6.72,,0,7.09,,0,7.09
5/25/2023,7:30,PHASM,2,300,73,16,,North,Marley,,2,7.32,,0,8.97,,2,6.7,,0,10,,0,10,,0,10,,0,10,,0,10,,0,7.89,,0,10,,0,10
5/25/2023,7:30,PHASM,2,350,73,16,,North,Marley,,1,8.98,,0,10,,0,7.1,,1,9.4,,1,10,,0,10,,0,8.8,,0,8.65,,0,8.74,,0,10,,0,10
5/25/2023,7:30,PHASM,2,250,73,16,,North,Marley,,0,10,,0,10,,0,10,,0,8.7,,0,10,,1,9.5,,1,10,,0,10,,0,9,,0,10,,0,10
5/25/2023,7:30,PHASM,2,200,73,16,,North,Marley,,0,10,,0,9.8,,0,10,,2,6.12,,0,8.97,,0,8.8,,0,10,,0,7.31,,2,6.7,,0,7.6,,0,7.6
5/25/2023,7:30,PHASM,2,150,73,16,,North,Marley,,0,9.74,,0,10,,0,8.87,,0,8.4,,0,9.48,,1,9.7,,0,9.2,,0,6.48,,0,10,,0,6.42,,0,6.42
5/25/2023,7:30,PHASM,2,130,73,16,,North,Marley,,0,10,,0,10,,0,9.14,,0,10,,0,10,,0,10,,0,10,,0,10,,0,8.8,,1,8.71,,1,8.71
5/25/2023,7.45,PHASM,3,300,73,16,,North,Reef,,1,7.84,,1,8.87,,0,10,,1,10,,1,10,,1,10,,1,9.67,,0,10,,0,9.7,,0,10,,0,10
5/25/2023,7.45,PHASM,3,250,73,16,,North,Reef,,0,10,,1,10,,0,7.76,,0,10,,1,10,,0,6.87,,0,8.34,,1,10,,2,6.81,,0,6.3,,0,6.3
5/25/2023,7.45,PHASM,3,200,73,16,,North,Reef,,1,9.82,,0,10,,0,8.91,,0,7.81,,0,7.86,,0,7.91,,0,5.8,,0,10,,1,5.67,,0,5.7,,0,5.7
5/25/2023,7.45,PHASM,3,150,73,16,,North,Reef,,0,10,,0,9.21,,0,10,,0,10,,2,6.37,,1,8.64,,0,10,,0,8.7,,0,8.8,,1,8.61,,1,8.61
5/25/2023,7.45,PHASM,3,140,73,16,,North,Reef,,0,10,,0,8.22,,2,6.81,,0,0,,1,9.51,,0,10,,1,9.7,,0,9.31,,0,10,,0,8.98,,0,8.98
5/25/2023,18:00,PHASM,4,310,73,12,,North,Caliban,,0,10,,0,10,,0,6.59,,0,3.44,,0,10,,1,30,,0,0,,0,9.25,,0,8.51,,1,10,,1,10
5/25/2023,18:00,PHASM,4,300,73,12,,North,Caliban,,0,10,,0,10,,1,0,,0,0,,1,10,,1,2.6,,1,4.9,,0,10,,0,9.48,,0,0,,0,0
5/25/2023,18:00,PHASM,4,300,73,12,,North,Caliban,,1,0,,1,0,,2,1.06,,1,5.77,,1,7.99,,1,10,,1,10,,0,10,,0,10,,0,10,,0,10
5/25/2023,18:00,PHASM,4,245,73,12,,North,Caliban,,1,6.52,,0,10,,1,3.48,,2,1.78,,2,7.07,,0,8.21,,1,10,,1,10,,0,8.26,,0,6.99,,0,6.99
5/25/2023,18:00,PHASM,4,250,73,12,,North,Caliban,,1,7.94,,0,10,,1,6.49,,0,10,,1,9.35,,0,7.91,,1,8.54,,0,10,,0,8.33,,0,10,,0,10
5/25/2023,18:00,PHASM,4,205,73,12,,North,Caliban,,0,10,,0,9.28,,1,4.12,,0,10,,0,8.86,,0,10,,0,5.96,,1,4.32,,0,10,,0,0,,0,0
5/25/2023,18:00,PHASM,4,150,73,12,,North,Caliban,,0,6.96,,0,10,,1,4.99,,0,7.43,,0,2.85,,0,10,,0,9.83,,0,10,,0,10,,0,0,,0,0
5/25/2023,18:00,PHASM,4,110,73,12,,North,Caliban,,0,10,,1,10,,1,8.68,,0,1.85,,0,4.02,,0,8.69,,0,1.25,,1,5.62,,0,8.41,,0,10,,0,10
5/25/2023,18:15,PHASM,5,300,73,12,,North,Cooper,,0,10,,0,9.37,,2,6.78,,0,10,,0,9.12,,0,10,,1,7.14,,0,10,,1,9.81,,0,10,,0,10
5/25/2023,18:15,PHASM,5,250,73,12,,North,Cooper,,0,10,,0,10,,0,5.42,,0,10,,1,10,,0,10,,1,8.4,,0,10,,0,10,,0,10,,0,10
5/25/2023,18:15,PHASM,5,250,73,12,,North,Cooper,,0,8.94,,0,8.42,,1,7.91,,1,8.45,,0,7.24,,0,10,,0,9.12,,0,9.24,,0,8.37,,0,10,,0,10
5/25/2023,18:15,PHASM,5,200,73,12,,North,Cooper,,1,7.38,,0,6.48,,0,10,,0,7.81,,0,10,,0,6.78,,1,10,,0,7.14,,0,6.98,,0,5.47,,0,5.47
5/25/2023,18:15,PHASM,5,150,73,12,,North,Cooper,,1,10,,0,9.17,,1,5.28,,0,9.37,,0,10,,0,9.39,,0,10,,1,10,,0,10,,1,6.81,,1,6.81
5/25/2023,18:15,PHASM,5,125,73,12,,North,Cooper,,0,9.71,,1,10,,1,10,,0,10,,0,10,,0,10,,2,9.78,,0,10,,0,10,,0,10,,0,10
5/27/2023,7:30,PHASM,6,120,73,15,,North,Marley,,0,7.22,,0,8.56,,1,7.86,,0,8.98,,0,8.13,,0,10,,1,6.61,,0,10,,1,10,,1,10,,1,10
5/27/2023,7:30,PHASM,6,300,73,15,,North,Marley,,1,10,,0,10,,0,40,,0,10,,0,10,,0,10,,1,7.87,,0,10,,2,9.11,,1,10,,1,10
5/27/2023,7:30,PHASM,6,250,73,15,,North,Marley,,0,10,,0,10,,0,5.22,,1,9.34,,0,9.91,,0,10,,2,7.24,,0,10,,0,9.09,,0,10,,0,10
5/27/2023,7:30,PHASM,6,200,73,15,,North,Marley,,1,4.1,,1,7.36,,0,9.69,,0,10,,0,10,,1,8.66,,0,10,,2,7.22,,3,6.52,,0,4.33,,0,4.33
5/27/2023,7:30,PHASM,6,150,73,15,,North,Marley,,1,10,,0,10,,1,9.43,,0,10,,0,10,,0,10,,1,10,,0,10,,1,5.62,,0,6.1,,0,6.1
5/27/2023,7:30,PHASM,6,100,73,15,,North,Marley,,1,6.8,,0,7.87,,0,10,,1,10,,0,10,,0,10,,2,10,,0,0,,1,10,,0,10,,0,10
5/27/2023,7:40,PHASM,7,300,73,15,,North,Hinson,,0,10,,0,10,,1,5.54,,3,54,,2,8.39,,1,8.08,,0,8.59,,0,7.91,,1,6.92,,1,7.69,,1,7.69
5/27/2023,7:40,PHASM,7,250,73,15,,North,Hinson,,0,10,,1,8.02,,1,9.93,,2,7.53,,2,10,,0,10,,1,7.34,,0,10,,0,10,,0,7.59,,0,7.59
5/27/2023,7:40,PHASM,7,200,73,15,,North,Hinson,,1,10,,0,10,,1,2.78,,0,0,,0,10,,0,9.88,,0,8.08,,2,6.54,,0,0,,1,10,,1,10
5/27/2023,7:40,PHASM,7,150,73,15,,North,Hinson,,1,10,,1,10,,1,0,,0,8.51,,1,2.18,,1,10,,0,10,,0,10,,0,8.24,,0,1.78,,0,1.78
5/27/2023,7:40,PHASM,7,100,73,15,,North,Hinson,,1,6.94,,0,10,,1,0,,0,10,,0,8.08,,0,10,,0,10,,0,10,,0,10,,1,8.71,,1,8.71
5/27/2023,17:00,Avata,5,300,75,12,,South,Devon,,0,10,,0,10,,0,,,0,8.1,,0,5.6,,1,4.3,,0,10,,0,10,,0,10,,0,10,,0,10
5/27/2023,17:00,Avata,5,290,75,12,,South,Devon,,0,10,,0,10,,0,,,0,7.8,,0,10,,0,10,,0,10,,0,6.2,,1,10,,0,10,,0,10
5/27/2023,17:00,Avata,5,280,75,12,,South,Devon,,0,8.2,,0,7.6,,0,,,0,6.7,,0,10,,0,6.6,,1,10,,0,8.2,,0,10,,0,10,,0,10
5/27/2023,17:00,Avata,5,270,75,12,,South,Devon,,0,10,,0,9.3,,1,,,1,8.8,,1,10,,0,10,,0,8.9,,1,7.07,,1,9,,1,9.3,,1,9.3
5/27/2023,17:00,Avata,5,260,75,12,,South,Devon,,0,10,,0,10,,0,,,0,9.1,,0,10,,1,10,,1,9.2,,1,10,,1,8.7,,1,7.6,,1,7.6
5/27/2023,17:00,Avata,5,250,75,12,,South,Devon,,0,10,,0,10,,1,,,1,10,,0,8.9,,0,9.1,,0,7.24,,0,6.8,,0,10,,0,3.2,,0,3.2
5/27/2023,17:00,Avata,5,240,75,12,,South,Devon,,1,9.4,,1,9.1,,1,,,0,9.3,,0,8,,0,8.8,,0,6.2,,0,10,,0,10,,0,10,,0,10
5/27/2023,17:00,Avata,5,230,75,12,,South,Devon,,0,8.8,,0,8.7,,1,,,0,7.5,,0,10,,0,10,,1,10,,0,9.32,,0,10,,0,7,,0,7
5/27/2023,17:00,Avata,5,220,75,12,,South,Devon,,0,10,,0,10,,0,,,0,6.2,,0,9.6,,0,10,,1,8.1,,0,9.05,,0,10,,0,4.5,,0,4.5
5/27/2023,17:00,Avata,5,210,75,12,,South,Devon,,0,8,,0,10,,0,,,0,5.4,,0,7.3,,0,10,,0,10,,0,10,,1,8.9,,0,6.3,,0,6.3
5/27/2023,17:00,Avata,5,200,75,12,,South,Devon,,0,10,,0,7.4,,0,,,0,9.3,,0,8.8,,0,10,,1,7.4,,0,6.2,,0,8.2,,0,7.4,,0,7.4
5/27/2023,17:00,Avata,5,190,75,12,,South,Devon,,0,8.1,,0,10,,0,,,0,10,,0,10,,0,9.6,,2,6,,1,5.1,,0,10,,0,5.6,,0,5.6
5/27/2023,17:00,Avata,5,180,75,12,,South,Devon,,0,10,,0,10,,1,,,1,10,,1,10,,0,8.08,,0,6.5,,1,10,,1,7.6,,0,10,,0,10
5/27/2023,17:00,Avata,5,170,75,12,,South,Devon,,0,10,,0,9.3,,0,,,0,9.3,,1,7.7,,0,7.36,,1,8.9,,1,10,,1,10,,0,6.1,,0,6.1
5/27/2023,17:00,Avata,5,160,75,12,,South,Devon,,0,10,,0,10,,1,,,0,10,,0,8.6,,0,10,,1,5.4,,0,8.7,,0,6.7,,0,10,,0,10
5/27/2023,17:00,Avata,5,150,75,12,,South,Devon,,0,10,,0,10,,2,,,1,10,,0,8.1,,0,7.1,,2,7.2,,0,9.3,,2,5.3,,0,5.4,,0,5.4
5/27/2023,17:00,Avata,5,140,75,12,,South,Devon,,3,6.3,,1,8.3,,2,,,0,7.8,,0,7,,3,6.8,,2,6.2,,2,6.3,,0,8.6,,2,7,,2,7
5/27/2023,17:00,Avata,5,130,75,12,,South,Devon,,4,6.8,,1,7.2,,2,,,1,6.4,,0,7.8,,3,5.9,,1,7.3,,2,5.1,,0,7.1,,0,3.2,,0,3.2
5/27/2023,17:00,Avata,5,120,75,12,,South,Devon,,1,8.3,,1,7.6,,1,,,1,6,,1,9.3,,2,6.2,,1,9.2,,1,4.2,,0,10,,1,5.8,,1,5.8
5/27/2023,17:00,Avata,5,110,75,12,,South,Devon,,2,7.2,,0,7.8,,2,,,1,8.3,,0,10,,1,8.3,,0,10,,0,7.3,,1,10,,1,6.2,,1,6.2
5/27/2023,17:00,Avata,5,100,75,12,,South,Devon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2023,7:40,PHASM,8,200,72,5,2,East,Cooper,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10,,1,9.4,,0,10,,0,10,,0,10,,0,10
5/28/2023,7:40,PHASM,8,150,72,5,2,East,Cooper,,0,10,,0,10,,0,7.32,,0,10,,1,6.98,,0,6.78,,0,7.35,,0,10,,1,7.25,,0,6.25,,0,6.25
5/28/2023,7:40,PHASM,8,120,72,5,2,East,Cooper,,0,8.72,,1,9.34,,0,8.8,,1,7.6,,0,7.82,,0,8.33,,2,6.23,,3,6.34,,0,6.23,,0,7.6,,0,7.6
5/28/2023,7:40,PHASM,8,300,72,5,2,East,Cooper,,0,10,,1,9.27,,0,10,,0,10,,0,10,,0,10,,0,10,,1,7.8,,2,5.34,,0,10,,0,10
5/28/2023,7:40,PHASM,8,250,72,5,2,East,Cooper,,0,9.28,,0,8.61,,0,10,,0,10,,0,10,,0,10,,0,7.24,,0,10,,0,10,,0,8.8,,0,8.8
5/28/2023,13:22,Avata,6,300,73,7,,Northeast,Devon,,0,10,,0,10,,1,8.01,,0,10,,0,10,,0,10,,1,10,,0,8.9,,0,5.3,,0,10,,0,10
5/28/2023,13:22,Avata,6,290,73,7,,Northeast,Devon,,0,10,,1,10,,0,10,,0,10,,0,10,,1,10,,0,6.9,,0,10,,0,10,,0,6.2,,0,6.2
5/28/2023,13:22,Avata,6,280,73,7,,Northeast,Devon,,0,8.2,,1,8.8,,0,10,,0,10,,0,10,,0,10,,0,5.2,,1,7.3,,0,10,,0,5.3,,0,5.3
5/28/2023,13:22,Avata,6,270,73,7,,Northeast,Devon,,0,10,,1,9,,0,6.3,,0,8.9,,0,10,,0,8.9,,1,7.6,,0,10,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,260,73,7,,Northeast,Devon,,1,10,,1,10,,1,10,,0,10,,0,10,,,,,0,10,,1,10,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,250,73,7,,Northeast,Devon,,0,10,,0,7.8,,1,5.7,,1,5.2,,1,8.6,,,,,1,10,,1,6.1,,0,9.2,,0,7.2,,0,7.2
5/28/2023,13:22,Avata,6,240,73,7,,Northeast,Devon,,0,8.8,,1,10,,1,8.8,,1,6.1,,0,7.8,,2,7,,0,8.9,,1,8.9,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,230,73,7,,Northeast,Devon,,1,7.1,,1,8.9,,2,6.3,,0,8.3,,0,8.3,,2,6.1,,0,9.3,,1,10,,0,10,,0,2.3,,0,2.3
5/28/2023,13:22,Avata,6,220,73,7,,Northeast,Devon,,1,10,,0,10,,0,10,,0,7,,0,7.7,,,,,0,10,,0,10,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,210,73,7,,Northeast,Devon,,0,5.62,,0,10,,1,7.2,,0,7.6,,0,6.6,,1,8.4,,0,5.3,,2,6.7,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,200,73,7,,Northeast,Devon,,0,7.7,,0,10,,1,5.3,,0,10,,0,10,,0,6.3,,1,10,,0,10,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,190,73,7,,Northeast,Devon,,1,6.3,,0,7.2,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10,,0,9.6,,0,10,,0,10
5/28/2023,13:22,Avata,6,180,73,7,,Northeast,Devon,,1,5.1,,0,8.6,,0,10,,1,8.12,,1,10,,1,10,,2,7.2,,0,10,,0,8.33,,0,6.2,,0,6.2
5/28/2023,13:22,Avata,6,170,73,7,,Northeast,Devon,,0,10,,2,10,,1,6.9,,0,7.3,,0,10,,0,9.1,,0,6.8,,1,8.6,,0,10,,0,4.92,,0,4.92
5/28/2023,13:22,Avata,6,160,73,7,,Northeast,Devon,,0,6.7,,0,10,,1,5.2,,1,5.9,,0,8.2,,,,,0,6.18,,1,7.4,,1,7,,0,3.1,,0,3.1
5/28/2023,13:22,Avata,6,150,73,7,,Northeast,Devon,,1,4.6,,0,9.7,,0,7.5,,0,6,,0,10,,1,10,,1,10,,1,10,,0,5.8,,0,4.56,,0,4.56
5/28/2023,13:22,Avata,6,140,73,7,,Northeast,Devon,,1,8,,0,8.2,,0,10,,1,7.2,,1,10,,0,7.57,,1,10,,1,10,,1,6.8,,0,7.4,,0,7.4
5/28/2023,13:22,Avata,6,130,73,7,,Northeast,Devon,,1,10,,0,10,,1,8.2,,1,10,,1,7.2,,1,5.6,,1,7.8,,1,10,,1,7.3,,0,10,,0,10
5/28/2023,13:22,Avata,6,120,73,7,,Northeast,Devon,,1,10,,0,10,,0,7.6,,0,10,,0,7,,0,10,,2,6.1,,1,8.1,,0,7.49,,0,10,,0,10
5/28/2023,13:22,Avata,6,110,73,7,,Northeast,Devon,,1,10,,0,10,,0,10,,0,10,,0,8.3,,2,7.39,,1,10,,,,,0,8.1,,0,6.6,,0,6.6
5/28/2023,13:22,Avata,6,100,73,7,,Northeast,Devon,,0,10,,0,8.02,,1,6.1,,1,10,,1,10,,1,6.2,,1,10,,1,10,,1,9.4,,1,10,,1,10
5/28/2023,13:22,Avata,6,90,73,7,,Northeast,Devon,,0,7.5,,0,7.38,,0,10,,1,6.3,,0,10,,2,4.28,,1,4.3,,2,7.26,,1,10,,0,5.08,,0,5.08
5/28/2023,13:22,Avata,6,80,73,7,,Northeast,Devon,,0,6.7,,1,9.1,,0,10,,0,8.96,,0,7.18,,1,10,,0,6.8,,,,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,70,73,7,,Northeast,Devon,,0,10,,0,10,,0,7.7,,0,9.2,,0,10,,1,10,,0,10,,3,4.9,,0,10,,0,10,,0,10
5/28/2023,13:22,Avata,6,60,73,7,,Northeast,Devon,,1,10,,,,,1,10,,0,10,,0,4.8,,1,8.13,,2,8.2,,1,8.08,,0,10,,2,7.6,,2,7.6
5/28/2023,13:22,Avata,6,50,73,7,,Northeast,Devon,,1,10,,,,,0,10,,1,8.7,,0,8.3,,2,6.71,,0,10,,1,7,,0,10,,0,9.2,,0,9.2
5/28/2023,16:45,Avata,7,300,73,6,,East,Cirrus,,0,5.4,,0,10,,0,10,,1,6.2,,1,10,,0,5.4,,0,3.2,,0,6.9,,1,10,,0,10,,0,10
5/28/2023,16:45,Avata,7,290,73,6,,East,Cirrus,,0,6.3,,1,4.2,,0,10,,1,5,,0,10,,0,6.1,,0,5.8,,0,5.4,,1,10,,0,6.1,,0,6.1
5/28/2023,16:45,Avata,7,280,73,6,,East,Cirrus,,0,4.2,,0,5.1,,1,6.6,,1,7.8,,1,7.1,,0,10,,1,10,,0,10,,1,10,,0,4.3,,0,4.3
5/28/2023,16:45,Avata,7,270,73,6,,East,Cirrus,,0,7.8,,0,10,,0,7.1,,0,7.2,,0,6,,1,6,,0,5.4,,0,10,,0,10,,0,5.2,,0,5.2
5/28/2023,16:45,Avata,7,260,73,6,,East,Cirrus,,0,6.2,,0,10,,1,10,,0,6.7,,1,,,0,,,0,10,,0,10,,1,7.3,,0,3.9,,0,3.9
5/28/2023,16:45,Avata,7,250,73,6,,East,Cirrus,,0,10,,0,10,,1,7.36,,1,10,,1,,,0,,,0,6.8,,0,10,,1,5.6,,2,5.78,,2,5.78
5/28/2023,16:45,Avata,7,240,73,6,,East,Cirrus,,1,10,,0,10,,1,3.4,,0,10,,1,10,,0,,,0,10,,0,10,,1,6.8,,0,10,,0,10
5/28/2023,16:45,Avata,7,230,73,6,,East,Cirrus,,0,6.54,,0,9.2,,1,4.8,,0,7.04,,1,10,,0,7.2,,1,10,,0,6.4,,1,4.3,,0,6.08,,0,6.08
5/28/2023,16:45,Avata,7,220,73,6,,East,Cirrus,,0,5.2,,0,8.4,,0,10,,0,4.2,,1,10,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10
5/28/2023,16:45,Avata,7,210,73,6,,East,Cirrus,,0,8.9,,0,7.6,,0,10,,2,6.6,,2,6.4,,0,5.9,,0,9.2,,0,9.7,,1,8.7,,0,10,,0,10
5/28/2023,16:45,Avata,7,200,73,6,,East,Cirrus,,1,6.7,,0,6.1,,1,10,,0,10,,1,10,,0,10,,0,8.6,,0,10,,1,10,,0,8.2,,0,8.2
5/28/2023,16:45,Avata,7,190,73,6,,East,Cirrus,,0,8.2,,0,8,,0,8,,0,10,,2,7.2,,0,10,,0,10,,0,7.4,,0,10,,0,10,,0,10
5/28/2023,16:45,Avata,7,180,73,6,,East,Cirrus,,0,10,,0,6.6,,0,5.2,,0,10,,0,10,,0,10,,1,10,,0,2.4,,0,10,,0,5.4,,0,5.4
5/28/2023,16:45,Avata,7,170,73,6,,East,Cirrus,,0,1.3,,0,5.8,,1,7.9,,0,9.2,,2,8.9,,0,9.7,,0,10,,0,4,,0,8.3,,0,4.3,,0,4.3
5/28/2023,16:45,Avata,7,160,73,6,,East,Cirrus,,0,9.4,,0,7.2,,3,6.2,,1,10,,1,10,,0,10,,0,10,,0,10,,0,10,,0,10,,0,10
